Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Dependants,Age,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
71691.0,0,0,336,130,411,240,32,43,0,56,False,False,False,False,True,False,False,True,False,False
85844.0,0,0,938,19,843,25,95,38,0,41,False,False,False,False,True,False,True,False,False,False
39190.0,1,0,68,8,18,19,8,12,1,40,False,False,False,False,True,False,False,True,False,False
71367.0,0,0,227,23,389,42,21,75,0,55,False,False,True,False,False,False,False,False,True,False
38578.0,1,1,38,4,22,3,3,3,2,42,False,False,False,False,True,False,False,True,False,False
57236.0,1,1,105,0,9,2,1,4,2,49,False,False,False,False,True,False,True,False,False,False
61825.0,0,1,162,50,100,55,30,27,1,35,False,False,True,False,False,False,False,True,False,False
79803.0,0,1,574,8,216,21,16,33,1,56,False,False,True,False,False,True,False,False,False,False
80910.0,0,0,160,80,369,67,39,41,0,28,True,False,False,False,False,False,False,True,False,False
27590.0,1,0,6,0,5,0,0,1,1,32,False,False,False,True,False,False,False,False,True,False
56775.0,0,1,614,35,160,58,35,35,1,35,False,False,True,False,False,False,True,False,False,False
83829.0,0,0,897,161,430,186,161,27,0,39,False,False,True,False,False,True,False,False,False,False
54210.0,0,1,70,54,109,80,9,45,1,35,True,False,False,False,False,False,True,False,False,False
38508.0,1,0,120,19,206,25,19,54,1,28,False,False,True,False,False,False,True,False,False,False
53187.0,1,0,211,2,30,7,7,10,1,44,False,False,True,False,False,False,False,False,True,False
30023.0,1,0,11,0,16,7,6,21,1,42,False,False,True,False,False,False,True,False,False,False
76045.0,0,0,760,53,400,17,93,0,0,54,False,False,False,False,True,False,False,True,False,False
50870.0,0,1,53,0,8,0,0,2,1,62,False,False,False,False,True,False,True,False,False,False
15315.0,0,0,7,4,13,15,8,17,0,44,True,False,False,False,False,False,True,False,False,False
65463.0,1,0,391,32,70,21,32,16,1,40,True,False,False,False,False,False,True,False,False,False
66480.0,1,1,199,9,57,20,21,6,2,49,False,False,True,False,False,False,True,False,False,False
76773.0,0,0,516,56,449,86,33,16,0,60,False,False,True,False,False,True,False,False,False,False
81698.0,0,0,709,45,115,30,160,45,0,31,True,False,False,False,False,False,False,True,False,False
54466.0,1,1,12,0,4,0,0,0,2,41,False,False,False,False,True,False,False,True,False,False
98777.0,0,0,1000,19,711,125,115,38,0,54,False,False,False,True,False,False,False,True,False,False
16269.0,1,0,19,3,18,3,1,0,1,30,False,False,False,False,True,False,False,True,False,False
71819.0,0,1,1224,28,140,0,14,168,1,43,False,False,True,False,False,False,False,False,True,False
33569.0,1,0,16,2,18,3,0,24,1,31,False,False,False,False,True,False,True,False,False,False
36262.0,0,0,88,39,54,64,28,153,0,31,False,False,False,True,False,False,True,False,False,False
22634.0,0,0,2,23,11,8,6,46,0,48,False,True,False,False,False,False,False,False,True,False
47025.0,0,1,508,11,59,23,5,29,1,36,True,False,False,False,False,False,True,False,False,False
70566.0,0,1,381,28,215,84,28,21,1,46,False,False,True,False,False,False,False,True,False,False
31605.0,1,0,74,0,42,2,1,6,1,35,False,False,False,False,True,False,True,False,False,False
52034.0,1,1,146,0,93,7,13,73,2,41,False,False,False,True,False,True,False,False,False,False
48526.0,1,0,23,17,23,43,20,9,1,35,False,False,True,False,False,False,False,True,False,False
46734.0,0,1,110,5,137,26,23,29,1,60,False,False,True,False,False,False,True,False,False,False
39552.0,1,1,165,3,147,4,24,41,2,52,False,False,True,False,False,True,False,False,False,False
86358.0,1,1,957,47,494,82,47,95,2,48,False,False,True,False,False,False,False,True,False,False
46931.0,2,1,41,0,17,3,1,16,3,37,False,False,True,False,False,False,False,False,True,False
16581.0,0,0,1,3,4,2,3,11,0,29,False,True,False,False,False,False,False,True,False,False
63998.0,0,0,176,29,818,0,33,112,0,62,True,False,False,False,False,True,False,False,False,False
67381.0,0,1,815,8,53,11,0,70,1,63,False,False,False,True,False,False,True,False,False,False
25930.0,1,1,6,1,2,2,0,4,2,47,False,False,True,False,False,False,False,True,False,False
42693.0,1,0,8,4,20,6,3,16,1,36,False,False,True,False,False,False,True,False,False,False
85606.0,0,1,717,42,864,219,30,84,1,38,False,False,True,False,False,False,False,False,True,False
72903.0,0,0,1067,138,750,0,19,39,0,29,False,False,True,False,False,False,False,True,False,False
49669.0,1,0,166,5,107,11,8,29,1,40,True,False,False,False,False,False,False,False,True,False
36778.0,1,1,29,4,34,2,4,4,2,46,False,False,False,False,True,False,True,False,False,False
85696.0,0,0,714,76,395,116,0,12,0,52,False,False,False,False,True,True,False,False,False,False
10979.0,0,0,8,4,10,2,2,4,0,25,False,False,False,True,False,True,False,False,False,False
49678.0,0,1,229,5,56,3,2,20,1,53,False,False,True,False,False,False,True,False,False,False
56129.0,0,1,320,48,133,39,72,48,1,61,False,False,False,True,False,False,False,False,True,False
37155.0,1,0,23,0,26,7,15,3,1,25,False,False,True,False,False,False,True,False,False,False
21282.0,1,0,1,5,8,4,8,20,1,36,True,False,False,False,False,True,False,False,False,False
33419.0,0,1,56,0,12,0,0,18,1,52,False,False,False,False,True,False,False,True,False,False
63285.0,0,0,508,124,249,50,38,134,0,69,False,False,True,False,False,False,False,False,False,True
21255.0,1,0,29,0,25,2,2,3,1,40,False,False,False,True,False,False,False,False,True,False
42162.0,1,0,46,7,59,2,4,27,1,33,False,False,True,False,False,False,False,False,True,False
54450.0,1,1,454,0,171,8,19,32,2,58,False,False,True,False,False,False,False,False,True,False
57744.0,0,1,350,3,39,0,0,19,1,60,False,False,False,False,True,False,True,False,False,False
26576.0,1,0,10,0,8,0,0,9,1,28,False,False,True,False,False,False,False,True,False,False
57513.0,0,0,735,40,183,52,20,30,0,71,False,False,False,False,True,False,False,False,False,True
68142.0,0,1,897,126,196,91,112,37,1,50,False,False,True,False,False,False,False,False,True,False
7500.0,0,1,5,2,3,3,0,5,1,35,False,False,True,False,False,False,True,False,False,False
83145.0,0,0,777,35,731,39,137,114,0,40,False,False,True,False,False,False,False,False,True,False
54197.0,0,1,162,6,37,6,13,13,1,54,False,False,False,True,False,False,True,False,False,False
23091.0,1,1,35,0,11,0,0,2,2,51,False,False,False,False,True,False,False,True,False,False
46049.0,1,1,342,9,112,19,14,19,2,38,False,False,True,False,False,False,True,False,False,False
56715.0,0,0,258,105,239,237,172,9,0,40,False,False,True,False,False,False,False,False,True,False
79410.0,0,0,658,80,483,123,13,13,0,53,False,False,True,False,False,False,True,False,False,False
57304.0,0,1,356,80,329,138,17,106,1,63,False,False,True,False,False,False,True,False,False,False
44375.0,0,1,213,5,28,7,7,41,1,49,False,False,True,False,False,False,True,False,False,False
54450.0,1,1,454,0,171,8,19,32,2,58,False,False,True,False,False,False,False,False,True,False
59594.0,0,1,457,4,29,0,0,9,1,49,False,False,True,False,False,False,True,False,False,False
80685.0,0,0,241,45,604,34,26,54,0,20,False,False,True,False,False,False,False,False,True,False
40344.0,0,1,210,0,6,0,0,2,1,40,False,False,False,False,True,False,True,False,False,False
62710.0,0,1,441,35,83,7,29,11,1,42,False,False,True,False,False,False,True,False,False,False
48985.0,0,1,19,13,18,10,7,8,1,46,True,False,False,False,False,False,True,False,False,False
35322.0,1,2,28,9,37,12,7,13,3,46,False,False,True,False,False,False,False,False,True,False
77142.0,0,0,476,75,162,29,151,97,0,66,False,False,True,False,False,False,True,False,False,False
81657.0,0,0,364,40,425,158,60,50,0,45,False,False,True,False,False,False,False,True,False,False
14421.0,0,0,0,0,2,3,3,8,0,18,False,True,False,False,False,False,True,False,False,False
20130.0,0,0,0,6,3,7,6,12,0,40,True,False,False,False,False,False,True,False,False,False
74214.0,0,0,863,83,547,86,99,33,0,24,False,False,False,False,True,False,True,False,False,False
66726.0,1,1,349,7,35,0,0,47,2,57,False,False,False,True,False,False,True,False,False,False
23724.0,1,0,5,23,15,0,18,14,1,35,False,True,False,False,False,False,False,False,True,False
47353.0,0,1,184,2,19,8,8,4,1,54,False,False,False,True,False,False,True,False,False,False
33444.0,1,1,8,0,8,0,0,2,2,62,False,False,False,True,False,False,True,False,False,False
54386.0,0,1,277,21,64,62,21,25,1,33,False,False,True,False,False,False,True,False,False,False
28510.0,1,1,44,5,19,0,4,19,2,33,False,False,True,False,False,True,False,False,False,False
90638.0,0,0,1156,120,915,94,144,96,0,23,False,False,False,True,False,False,False,True,False,False
48070.0,0,1,373,14,83,6,9,19,1,64,False,False,True,False,False,False,False,False,True,False
43140.0,0,1,134,8,76,6,0,11,1,57,False,False,True,False,False,False,True,False,False,False
54959.0,0,1,1148,0,60,0,0,24,1,53,False,False,False,False,True,True,False,False,False,False
15056.0,1,1,6,12,3,21,6,40,2,56,False,True,False,False,False,False,False,True,False,False
26954.0,1,0,4,1,11,0,0,1,1,43,False,False,True,False,False,False,False,True,False,False
22327.0,1,0,5,4,8,2,0,5,1,29,False,False,True,False,False,False,False,True,False,False
44393.0,1,1,24,2,20,2,2,10,2,49,False,False,True,False,False,False,True,False,False,False
62000.0,0,1,899,0,101,0,0,20,1,62,False,False,False,False,True,False,False,True,False,False
31497.0,0,1,108,1,28,13,1,4,1,52,False,False,False,False,True,False,False,False,True,False
45894.0,0,2,27,2,7,0,2,13,2,40,True,False,False,False,False,False,True,False,False,False
78579.0,0,0,816,66,549,216,66,99,0,44,False,False,False,True,False,True,False,False,False,False
67369.0,0,1,1298,0,70,37,14,42,1,45,False,False,False,True,False,False,False,False,False,True
58401.0,0,1,10,0,11,17,29,29,1,54,False,False,True,False,False,True,False,False,False,False
62307.0,0,1,87,13,34,10,6,10,1,62,False,False,True,False,False,False,False,True,False,False
43641.0,1,1,57,2,51,4,2,23,2,45,False,False,False,True,False,False,True,False,False,False
63841.0,0,1,635,15,100,20,7,131,1,46,False,False,False,True,False,True,False,False,False,False
46891.0,0,1,43,12,23,29,15,61,1,49,True,False,False,False,False,False,True,False,False,False
70091.0,1,0,964,34,137,15,0,11,1,45,False,False,False,True,False,False,True,False,False,False
78075.0,0,0,572,8,259,34,35,80,0,42,False,False,False,False,True,False,True,False,False,False
59184.0,0,1,341,142,113,259,151,66,1,53,True,False,False,False,False,False,False,False,False,True
54809.0,1,1,63,6,57,13,13,22,2,37,False,False,True,False,False,False,True,False,False,False
58113.0,0,1,221,104,169,102,78,84,1,55,False,False,True,False,False,False,True,False,False,False
51412.0,0,1,140,3,29,4,5,14,1,56,False,False,False,True,False,False,True,False,False,False
15287.0,1,0,1,2,8,4,3,13,1,35,False,False,True,False,False,True,False,False,False,False
66636.0,0,0,291,10,689,84,10,0,0,57,False,False,False,True,False,False,False,False,True,False
50965.0,0,1,544,13,85,8,6,29,1,58,False,False,False,True,False,False,True,False,False,False
84618.0,0,0,684,100,801,21,66,0,0,49,False,False,False,False,True,False,True,False,False,False
18351.0,0,0,1,12,9,0,14,7,0,24,False,False,True,False,False,False,True,False,False,False
40451.0,0,2,35,0,4,0,0,10,2,57,False,False,False,False,True,False,False,False,True,False
36317.0,0,1,87,3,25,3,2,13,1,49,False,False,True,False,False,False,False,False,True,False
42213.0,0,1,309,3,24,4,3,20,1,57,False,False,True,False,False,False,False,False,True,False
65748.0,0,1,172,73,93,95,78,34,1,59,False,False,True,False,False,False,False,False,True,False
77044.0,0,1,625,38,242,50,34,76,1,42,False,False,True,False,False,False,False,False,True,False
74918.0,0,0,972,59,913,25,19,59,0,45,False,False,True,False,False,False,False,False,True,False
56721.0,1,1,157,6,39,6,13,75,2,42,False,False,True,False,False,False,True,False,False,False
42160.0,1,1,48,9,45,3,15,20,2,39,False,False,True,False,False,False,False,True,False,False
61559.0,0,1,279,83,88,32,14,34,1,49,False,False,True,False,False,False,False,True,False,False
33629.0,1,1,132,0,16,0,0,4,2,51,False,False,False,False,True,False,False,False,True,False
68682.0,0,0,919,0,505,99,30,45,0,23,False,False,False,False,True,False,False,False,True,False
34377.0,0,1,62,0,22,3,1,26,1,51,False,False,True,False,False,False,False,True,False,False
8940.0,1,0,1,45,3,4,6,42,1,28,False,True,False,False,False,False,False,True,False,False
26228.0,1,0,2,6,4,3,1,9,1,41,False,False,True,False,False,False,True,False,False,False
77297.0,0,0,408,61,109,48,122,41,0,57,True,False,False,False,False,True,False,False,False,False
40211.0,1,1,51,1,7,2,1,25,2,33,False,False,True,False,False,False,True,False,False,False
33438.0,1,1,62,1,16,3,2,6,2,56,False,False,False,False,True,False,False,False,False,True
75032.0,0,1,952,12,180,47,12,12,1,55,False,False,False,False,True,False,True,False,False,False
61284.0,0,0,618,15,106,20,7,45,0,59,False,False,False,False,True,False,False,True,False,False
22518.0,1,0,11,7,12,2,2,27,1,28,False,False,True,False,False,False,True,False,False,False
54730.0,0,1,318,3,17,4,7,56,1,39,False,False,False,True,False,False,True,False,False,False
38452.0,1,1,56,0,14,0,0,2,2,59,False,False,False,True,False,False,True,False,False,False
44421.0,1,1,110,5,59,7,1,7,2,43,False,False,True,False,False,True,False,False,False,False
38197.0,1,0,23,0,11,2,1,3,1,28,False,False,False,False,True,False,False,False,True,False
41986.0,0,1,27,5,8,8,3,12,1,36,False,False,True,False,False,True,False,False,False,False
28427.0,1,0,18,3,19,3,3,6,1,31,False,False,True,False,False,False,False,False,True,False
37395.0,1,0,18,0,9,0,1,11,1,38,False,False,False,False,True,False,False,False,True,False
64722.0,1,0,303,0,280,60,147,15,1,43,False,False,True,False,False,False,True,False,False,False
55249.0,0,1,97,1,19,2,0,11,1,58,False,False,False,True,False,False,False,False,True,False
84906.0,0,0,997,15,414,99,30,76,0,42,False,False,True,False,False,False,False,False,True,False
28691.0,1,0,5,4,13,8,0,4,1,25,False,False,True,False,False,False,True,False,False,False
44213.0,1,1,95,11,35,0,4,7,2,62,False,False,True,False,False,False,False,True,False,False
25707.0,1,0,1,6,2,3,6,3,1,30,False,True,False,False,False,False,False,True,False,False
59062.0,2,1,46,1,12,3,0,9,3,47,False,False,False,False,True,False,True,False,False,False
76624.0,0,1,411,106,147,54,115,66,1,52,False,False,True,False,False,False,False,True,False,False
66000.0,0,0,244,51,270,101,0,45,0,67,False,False,False,True,False,False,False,False,True,False
27683.0,1,0,152,9,121,12,12,45,1,36,False,False,False,False,True,False,False,False,True,False
1730.0,0,0,1,1,3,1,1,1,0,43,False,False,True,False,False,True,False,False,False,False
7500.0,1,0,10,17,18,8,26,40,1,22,False,True,False,False,False,False,False,True,False,False
40521.0,1,1,12,0,5,0,0,4,2,46,False,False,True,False,False,False,False,False,True,False
20427.0,1,0,5,0,4,0,0,1,1,41,False,False,False,False,True,False,False,False,True,False
65106.0,0,1,790,19,133,12,0,19,1,39,False,False,True,False,False,False,True,False,False,False
69969.0,0,0,882,29,514,38,29,44,0,49,False,False,False,False,True,False,True,False,False,False
67433.0,0,2,615,28,259,12,48,30,2,62,False,False,True,False,False,False,True,False,False,False
77766.0,0,1,1004,59,265,115,59,27,1,47,False,False,False,False,True,False,True,False,False,False
74716.0,0,1,133,27,421,13,195,71,1,42,False,False,True,False,False,False,True,False,False,False
68118.0,0,1,595,23,123,10,23,154,1,51,False,False,True,False,False,True,False,False,False,False
55158.0,1,1,293,0,87,4,11,23,2,44,False,False,False,False,True,False,True,False,False,False
62972.0,0,1,313,15,47,20,0,192,1,59,True,False,False,False,False,False,True,False,False,False
74190.0,0,1,151,81,86,168,91,64,1,39,False,False,True,False,False,False,True,False,False,False
39356.0,1,1,15,0,2,0,0,6,2,38,False,False,True,False,False,False,True,False,False,False
76653.0,0,0,736,63,946,219,189,126,0,45,False,False,True,False,False,False,False,False,True,False
35860.0,1,1,15,0,8,4,2,20,2,41,False,False,False,False,True,True,False,False,False,False
90687.0,0,0,982,17,672,23,34,51,0,31,False,False,False,False,True,True,False,False,False,False
73450.0,0,0,1142,51,415,90,69,37,0,32,False,False,False,True,False,False,False,False,True,False
31454.0,1,1,28,0,11,0,0,9,2,54,False,False,True,False,False,False,True,False,False,False
47139.0,1,1,46,0,12,0,2,23,2,62,False,False,True,False,False,False,False,True,False,False
83829.0,0,0,897,161,430,186,161,27,0,39,False,False,True,False,False,True,False,False,False,False
53378.0,1,1,489,6,152,8,6,132,2,51,False,False,False,False,True,False,True,False,False,False
19656.0,1,0,25,4,9,6,8,32,1,44,False,False,True,False,False,False,False,False,True,False
45579.0,0,1,145,1,33,2,1,1,1,66,False,False,False,False,True,False,True,False,False,False
85485.0,0,0,630,26,611,44,18,54,0,56,True,False,False,False,False,False,False,True,False,False
55956.0,0,0,760,38,104,50,9,38,0,70,False,False,True,False,False,False,True,False,False,False
64191.0,0,1,420,15,186,151,38,15,1,51,False,False,False,True,False,False,False,True,False,False
38808.0,1,0,125,17,52,3,19,30,1,42,False,False,True,False,False,False,False,True,False,False
57183.0,1,1,464,5,64,7,0,70,2,48,False,False,False,True,False,False,True,False,False,False
23748.0,1,0,6,6,29,12,15,8,1,46,False,False,False,True,False,True,False,False,False,False
66303.0,0,1,1090,12,96,16,12,60,1,43,False,False,True,False,False,False,True,False,False,False
37368.0,1,0,3,2,11,2,2,10,1,39,False,False,False,True,False,False,True,False,False,False
40800.0,1,2,24,0,27,8,30,10,3,50,False,False,True,False,False,False,True,False,False,False
71847.0,0,0,737,21,106,55,63,210,0,36,False,False,True,False,False,True,False,False,False,False
46149.0,0,1,254,6,71,4,0,27,1,39,False,False,True,False,False,False,True,False,False,False
78687.0,0,0,817,185,687,145,55,241,0,31,False,False,True,False,False,False,False,False,True,False
49118.0,0,0,620,54,239,99,98,119,0,43,True,False,False,False,False,True,False,False,False,False
37633.0,1,1,13,4,20,0,0,1,2,57,False,False,False,False,True,False,True,False,False,False
39767.0,0,0,113,61,204,34,26,47,0,63,False,False,False,True,False,False,False,False,True,False
26997.0,0,0,7,23,78,133,49,144,0,63,False,True,False,False,False,False,True,False,False,False
33986.0,1,0,16,2,18,2,1,5,1,44,False,False,True,False,False,True,False,False,False,False
57091.0,0,1,462,0,24,6,0,4,1,42,False,False,False,False,True,False,True,False,False,False
46831.0,1,1,22,2,10,6,4,34,2,45,True,False,False,False,False,False,True,False,False,False
83151.0,0,0,968,147,842,137,42,210,0,42,False,False,False,True,False,False,True,False,False,False
52531.0,0,0,283,112,151,51,72,125,0,43,False,False,True,False,False,False,True,False,False,False
15759.0,0,0,1,2,5,6,0,3,0,58,False,False,True,False,False,False,True,False,False,False
22804.0,1,0,14,1,7,2,1,1,1,43,False,False,True,False,False,False,False,True,False,False
43050.0,1,0,30,5,24,6,3,8,1,41,True,False,False,False,False,False,True,False,False,False
42997.0,1,1,4,0,5,0,1,5,2,37,False,False,False,False,True,False,False,True,False,False
48918.0,1,1,52,0,9,0,0,1,2,51,False,False,False,False,True,False,False,True,False,False
60033.0,0,1,62,1,57,19,11,48,1,60,False,False,False,True,False,False,False,False,True,False
34043.0,1,0,20,2,14,3,0,10,1,36,False,False,False,False,True,False,False,False,True,False
57811.0,0,1,545,7,114,37,21,78,1,48,False,False,True,False,False,False,False,False,True,False
78569.0,0,0,558,79,622,207,175,95,0,68,False,False,True,False,False,False,True,False,False,False
7500.0,1,1,6,5,4,13,4,25,2,36,False,False,True,False,False,False,False,True,False,False
157733.0,1,0,39,1,9,2,0,8,1,43,False,False,False,True,False,False,False,False,True,False
94384.0,0,0,1111,24,790,160,45,172,0,61,False,False,True,False,False,False,False,False,True,False
23148.0,0,0,4,6,8,6,3,10,0,29,True,False,False,False,False,False,True,False,False,False
44267.0,1,1,183,5,65,3,5,49,2,44,False,False,True,False,False,True,False,False,False,False
71626.0,0,0,546,72,376,94,145,72,0,35,False,False,True,False,False,False,True,False,False,False
60894.0,0,1,606,7,155,10,0,54,1,48,False,False,True,False,False,False,False,False,True,False
50200.0,1,1,266,6,51,8,6,64,2,38,False,False,True,False,False,False,False,False,True,False
81051.0,0,0,1142,29,249,38,29,14,0,49,False,False,False,False,True,False,True,False,False,False
65169.0,0,0,1074,0,69,0,0,46,0,32,False,False,True,False,False,False,True,False,False,False
59868.0,0,1,771,51,154,54,10,154,1,42,False,False,True,False,False,False,False,False,True,False
65695.0,0,1,371,32,189,0,58,6,1,54,False,False,False,False,True,False,True,False,False,False
64857.0,0,0,556,14,717,210,0,43,0,58,False,False,False,True,False,False,False,True,False,False
45143.0,0,1,202,5,74,11,5,14,1,49,False,False,False,True,False,False,False,False,True,False
74805.0,0,1,209,162,209,41,162,37,1,59,True,False,False,False,False,False,False,False,True,False
59060.0,1,0,35,40,111,36,40,12,1,25,True,False,False,False,False,False,True,False,False,False
27238.0,1,1,37,0,17,0,0,3,2,52,False,False,False,False,True,False,False,True,False,False
47009.0,0,1,171,45,73,59,10,90,1,49,False,False,True,False,False,False,False,False,True,False
46094.0,1,1,12,2,20,3,2,5,2,41,True,False,False,False,False,False,True,False,False,False
40321.0,1,1,44,4,21,6,0,27,2,42,False,False,True,False,False,False,True,False,False,False
37235.0,1,0,20,2,9,4,6,20,1,30,False,False,True,False,False,False,False,False,True,False
81843.0,0,0,779,86,537,34,69,138,0,54,False,False,False,True,False,False,True,False,False,False
46692.0,0,1,170,6,97,24,12,88,1,56,False,False,False,True,False,False,False,False,True,False
77382.0,0,1,491,48,231,112,105,134,1,46,False,False,True,False,False,False,False,False,True,False
37774.0,2,0,173,8,107,7,2,176,2,37,False,False,True,False,False,False,False,True,False,False
18393.0,1,0,7,10,13,16,0,4,1,40,False,True,False,False,False,False,True,False,False,False
72828.0,0,1,1205,0,235,19,14,205,1,52,False,False,False,True,False,False,True,False,False,False
24711.0,0,0,10,7,25,6,3,7,0,32,False,False,True,False,False,False,True,False,False,False
45503.0,1,0,97,4,44,6,1,18,1,39,False,False,False,False,True,False,True,False,False,False
6560.0,0,0,67,11,26,4,3,262,0,32,False,False,False,True,False,False,False,True,False,False
71604.0,0,0,345,53,528,98,75,97,0,69,False,False,False,False,True,False,False,False,True,False
27244.0,1,0,6,5,17,3,24,46,1,35,False,False,True,False,False,False,True,False,False,False
48752.0,1,1,73,57,100,71,15,0,2,45,False,False,True,False,False,False,True,False,False,False
71434.0,0,1,711,36,217,172,96,168,1,52,False,False,True,False,False,False,True,False,False,False
90842.0,0,0,774,70,118,182,187,93,0,66,False,False,True,False,False,False,False,True,False,False
88097.0,1,0,163,0,480,0,126,75,1,36,False,False,False,True,False,False,True,False,False,False
51948.0,0,1,82,33,54,71,30,41,1,39,False,False,True,False,False,False,True,False,False,False
71853.0,0,0,358,108,413,141,97,32,0,32,False,False,True,False,False,False,False,False,True,False
35876.0,0,0,66,2,40,4,3,14,0,31,False,False,False,True,False,False,True,False,False,False
40049.0,0,1,13,6,7,0,3,3,1,62,False,False,True,False,False,False,False,False,False,True
39660.0,1,0,139,13,78,20,13,36,1,32,False,False,True,False,False,False,False,True,False,False
50127.0,0,1,274,0,21,4,6,15,1,52,False,False,True,False,False,False,False,False,True,False
43263.0,0,1,262,6,61,0,10,102,1,37,False,False,False,True,False,False,True,False,False,False
62845.0,1,1,1099,0,45,0,0,34,2,65,False,False,False,True,False,False,True,False,False,False
18929.0,0,0,32,0,8,23,4,18,0,24,False,False,True,False,False,False,True,False,False,False
24367.0,1,0,2,4,2,0,11,5,1,32,False,True,False,False,False,False,False,True,False,False
33249.0,1,0,6,10,21,19,14,42,1,39,False,False,True,False,False,False,False,True,False,False
26887.0,0,1,6,7,4,3,4,6,1,55,True,False,False,False,False,False,True,False,False,False
50150.0,0,0,135,46,92,65,61,11,0,31,False,False,False,False,True,False,True,False,False,False
62061.0,0,1,641,7,84,0,30,38,1,38,False,False,True,False,False,False,False,False,True,False
85696.0,0,0,714,76,395,116,0,12,0,52,False,False,False,False,True,True,False,False,False,False
76542.0,0,0,794,73,573,0,29,14,0,58,False,False,False,False,True,False,False,False,True,False
70515.0,0,0,420,0,452,182,64,140,0,21,False,False,True,False,False,False,False,True,False,False
18227.0,1,0,1,2,7,4,3,11,1,27,False,False,True,False,False,False,False,False,True,False
69139.0,0,1,86,12,75,33,15,6,1,49,False,False,True,False,False,False,True,False,False,False
69109.0,0,0,823,25,459,124,29,95,0,32,False,False,True,False,False,False,True,False,False,False
69627.0,0,1,231,161,215,171,30,53,1,52,False,False,True,False,False,False,False,True,False,False
38136.0,1,0,8,15,27,0,20,33,1,36,False,False,True,False,False,False,True,False,False,False
62159.0,0,0,182,17,259,77,70,29,0,68,False,False,False,False,True,False,False,True,False,False
80695.0,0,0,557,129,984,193,37,18,0,51,False,False,True,False,False,False,False,True,False,False
33316.0,1,1,79,1,31,4,4,12,2,43,False,False,False,True,False,False,False,True,False,False
58554.0,1,1,368,24,68,38,0,88,2,46,False,False,True,False,False,False,False,False,True,False
17256.0,1,0,6,4,14,8,8,22,1,22,False,True,False,False,False,False,True,False,False,False
53034.0,1,1,160,15,196,15,11,50,2,40,False,False,True,False,False,True,False,False,False,False
52203.0,0,0,488,21,238,56,108,28,0,64,True,False,False,False,False,False,False,False,True,False
59601.0,0,1,691,7,69,0,7,23,1,37,True,False,False,False,False,True,False,False,False,False
75154.0,0,1,543,10,205,160,143,82,1,56,False,False,False,True,False,False,False,True,False,False
47025.0,0,1,254,7,108,20,0,26,1,38,False,False,True,False,False,False,False,True,False,False
37971.0,1,0,5,4,10,2,2,7,1,41,False,False,True,False,False,False,True,False,False,False
41335.0,1,0,112,19,21,16,14,5,1,46,False,False,False,True,False,True,False,False,False,False
67267.0,0,1,134,11,59,15,2,30,1,56,False,False,True,False,False,False,True,False,False,False
57338.0,0,1,143,6,52,11,8,17,1,39,False,False,True,False,False,False,False,True,False,False
50523.0,1,1,51,4,24,4,7,1,2,54,True,False,False,False,False,False,False,False,True,False
35791.0,2,1,27,0,5,0,0,3,3,49,False,False,False,True,False,False,False,True,False,False
50611.0,0,1,459,0,24,6,0,4,1,54,False,False,False,False,True,True,False,False,False,False
56242.0,0,1,689,8,167,11,8,88,1,45,False,False,False,False,True,False,True,False,False,False
48904.0,0,1,283,10,38,0,13,27,1,54,False,False,True,False,False,False,False,True,False,False
56243.0,1,2,347,0,35,4,3,7,3,39,False,False,True,False,False,False,False,True,False,False
21355.0,1,0,5,13,14,0,5,31,1,29,False,False,True,False,False,False,True,False,False,False
57420.0,0,1,280,0,18,0,0,24,1,43,False,False,False,True,False,False,False,False,True,False
46390.0,0,1,95,14,64,2,9,38,1,59,False,False,False,True,False,True,False,False,False,False
54342.0,1,1,84,10,34,11,10,28,2,58,True,False,False,False,False,False,False,False,True,False
20895.0,1,0,18,3,17,3,0,4,1,41,False,False,True,False,False,False,True,False,False,False
92344.0,0,0,992,24,694,51,19,119,0,66,False,False,True,False,False,False,True,False,False,False
26907.0,1,1,9,1,7,0,3,2,2,38,True,False,False,False,False,False,False,False,True,False
44964.0,1,1,19,1,17,2,0,2,2,34,False,False,True,False,False,False,False,False,True,False
75507.0,0,0,709,93,374,104,80,80,0,35,False,False,True,False,False,False,False,False,True,False
53761.0,1,1,158,0,76,13,7,71,2,42,False,False,False,True,False,False,True,False,False,False
22682.0,1,0,10,14,29,4,2,36,1,41,False,False,True,False,False,False,False,False,True,False
38887.0,1,0,25,1,13,0,0,3,1,42,False,False,False,False,True,False,False,False,True,False
41658.0,1,1,8,4,12,15,4,29,2,39,True,False,False,False,False,False,False,True,False,False
29791.0,1,0,14,0,6,0,0,0,1,42,False,False,False,False,True,False,True,False,False,False
63915.0,0,2,622,7,115,30,0,15,2,58,False,False,False,True,False,False,True,False,False,False
39996.0,1,1,11,0,3,0,0,1,2,40,False,False,True,False,False,True,False,False,False,False
26759.0,1,0,25,3,16,8,5,2,1,42,False,False,True,False,False,True,False,False,False,False
63841.0,0,1,635,15,100,20,7,131,1,46,False,False,False,True,False,True,False,False,False,False
51039.0,1,1,100,64,79,65,0,109,2,45,False,False,False,False,True,False,True,False,False,False
